StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1927,16,1,0,1,12.243324414462913,10.186945366905862,0,0,1,1,1,0,1.58,4
1928,17,1,3,0,3.330911771876026,9.325384665521797,1,3,1,0,0,0,1.89,4
1929,17,1,0,3,,28.609693528898138,1,3,1,0,0,0,1.7,4
1930,15,0,3,2,11.802328446889415,23.50868227330289,1,1,0,1,0,1,1.62,4
1931,15,1,1,1,5.96083396693829,19.797728857771798,1,3,0,0,1,0,0.75,4
1932,18,1,0,2,0.7012989803743741,15.529442670528152,0,3,1,1,1,1,0.27,4
1933,18,1,0,3,0.745077612283922,5.02102592179954,0,3,0,0,0,0,1.47,4
1934,17,1,0,3,0.5269466438783521,29.353700165528515,1,1,0,1,0,0,0.78,4
1935,15,1,0,2,14.782493342730925,11.251220947206301,0,3,0,1,0,1,2.29,3
1936,16,1,0,1,6.360194096285962,3.207768073417344,1,2,0,0,0,0,2.02,3
1937,15,0,0,4,15.926003719353272,14.813966871472383,1,3,0,1,1,0,2.12,3
1938,18,1,0,2,8.634656476856984,26.219940348392498,1,3,1,0,0,0,1.65,4
1939,15,1,2,2,9.059962016599277,26.618730053319883,0,3,1,1,0,0,1.08,4
1940,17,1,0,1,10.257652050191474,0.3289774816934177,1,1,0,1,0,0,3.58,0
1941,16,0,0,3,14.260629127502078,26.58887234254199,0,3,0,0,0,0,1.37,4
1942,17,0,1,1,5.470057316594142,8.144526524995756,0,4,0,0,0,0,1.69,4
1943,17,1,0,1,2.431746990670538,1.1691709190526922,0,1,1,0,0,0,1.2,4
1944,18,1,0,2,11.121146703829229,25.43370811088623,1,4,0,1,0,1,1.48,4
1945,15,1,0,1,6.539552464854785,25.916002679646247,1,3,1,1,0,0,1.75,4
1946,15,1,3,2,8.849826273360748,17.8869323952705,0,3,0,0,0,0,1.81,4
1947,15,1,2,1,12.938934166746108,17.233012718890752,0,2,0,1,0,0,1.74,4
1948,18,1,0,2,9.882514822825412,24.39360817864258,0,2,1,0,1,0,1.56,4
1949,18,1,1,1,12.405576342016857,23.589286581308393,1,4,0,0,0,0,1.57,4
1950,17,1,1,0,10.884000042272557,26.703164203281123,0,2,0,0,1,0,2.07,3
1951,17,1,1,1,14.795927438721982,16.582423427901105,0,1,0,0,0,0,3.77,0
1952,17,0,1,4,14.1187323542324,29.02941278198426,0,3,0,0,1,0,1.26,4
1953,15,0,1,3,10.683797836172385,29.884404928000155,0,1,0,0,0,0,1.88,4
1954,18,1,0,1,13.578060417194138,3.4963382999589774,0,3,0,0,0,0,2.54,2
1955,16,0,0,3,17.471192045452256,25.486312786623664,0,3,1,1,0,0,2.83,2
1956,16,0,0,2,8.645425755763371,14.994667732457671,1,4,1,0,0,0,2.72,2
1957,17,0,2,4,8.255261454975873,11.626990148994963,1,3,1,0,1,0,2.32,3
1958,15,0,1,1,15.284912417047602,18.39216929648145,0,1,0,0,0,0,2.08,3
1959,15,0,2,3,11.65107674083988,1.6789667178602108,1,2,1,1,0,0,2.18,3
1960,17,0,3,0,1.420135604451771,15.193833563012397,0,3,0,1,0,0,0.92,4
1961,15,1,0,1,17.842240313821627,26.1267171008,0,2,0,1,0,1,2.13,3
1962,17,0,1,4,0.6156620447528027,6.403845484169064,0,4,0,1,0,0,0.74,4
1963,15,0,1,2,14.967927124194862,12.791696843082754,0,3,1,0,0,0,1.94,4
1964,16,0,3,1,15.175882854086257,28.184426631446264,1,0,0,0,0,0,2.79,2
1965,16,1,3,1,19.06222170563861,12.856915134170919,0,4,1,1,0,0,2.84,2
1966,16,0,1,3,1.082688168046415,10.75102896997195,0,1,0,1,0,0,2.18,3
1967,17,1,0,2,11.93713721568982,13.216099443701347,1,1,0,0,0,1,3.33,1
1968,16,1,2,1,8.556811412541059,15.58358299552669,0,3,0,1,0,0,1.81,4
1969,17,1,0,4,6.612659097190841,18.959740323944064,1,4,1,1,1,0,2.16,3
1970,16,0,2,0,1.8063712059814607,24.020784027501932,1,3,0,1,0,0,1.21,4
1971,17,1,3,1,11.253082393426183,13.563066172929428,0,2,1,1,0,0,1.48,4
1972,18,0,0,4,9.580814513492273,24.52442805270421,1,2,1,0,0,0,1.08,4
1973,17,1,1,1,2.0910891630204853,16.011619840562417,0,2,1,0,0,0,2.17,3
1974,15,1,0,1,12.249790141941668,10.15441531103933,0,2,0,0,0,1,2.38,3
1975,15,0,0,2,14.759062405058769,19.738524843582425,0,2,1,0,0,0,3.64,0
1976,15,0,0,3,15.345566021072965,21.53166764230474,0,3,1,1,0,0,3.04,1
1977,17,0,2,1,18.107463765248546,16.741469268884625,1,4,0,0,0,1,2.08,3
1978,15,1,3,4,,1.6984491940417024,0,2,1,0,0,0,2.86,2
1979,16,0,3,3,19.06145537244274,5.096486254824747,0,1,0,0,0,0,2.41,3
1980,17,1,0,1,17.308588101653722,8.558931626706846,1,4,0,1,0,0,3.79,0
1981,16,0,2,3,5.93003142047878,8.478768178544794,0,3,0,0,0,1,1.56,4
1982,18,1,2,1,3.1856607469891696,20.20262400740612,0,4,0,0,0,0,0.73,4
1983,15,1,0,2,8.707787922560268,0.5504598502089775,0,1,0,0,0,0,1.5,4
1984,15,1,0,3,8.037974159119333,22.670453311485595,1,1,0,0,0,0,1.08,4
1985,17,1,0,4,11.514386106624086,7.960274244207995,0,3,1,1,1,0,1.7,4
1986,16,0,3,1,,9.300655386483072,0,3,1,1,0,0,1.87,4
1987,17,0,1,2,14.999739687599504,15.837294838317728,0,2,1,0,1,1,3.0,1
1988,16,1,2,2,10.197798964112204,6.477768028168725,0,3,0,1,0,0,3.7,0
1989,15,0,0,1,2.096452818815311,26.534139407265826,1,1,0,0,0,0,0.17,4
1990,18,0,2,1,17.165826711062124,2.561063379796958,0,2,0,1,0,0,3.71,0
1991,18,0,0,0,6.195291663703742,13.331470869031946,0,3,1,0,0,1,1.51,4
1992,17,0,0,3,19.42594920613184,25.4826680836467,0,2,0,1,0,0,2.58,2
1993,16,0,1,2,2.357202173595403,18.475316832637073,1,3,0,0,0,1,0.28,4
1994,17,1,0,1,19.165023444650064,8.769885475279004,1,2,1,0,0,1,3.22,1
1995,16,0,2,3,1.8202361376503395,12.622806233293822,0,2,0,0,0,1,0.0,4
1996,15,1,0,3,4.62072275894119,21.200831410275438,0,2,0,0,0,1,1.75,4
1997,18,0,1,2,0.9315988417308319,29.19782230091698,0,2,1,1,0,1,1.37,4
1998,15,1,0,1,14.1022629327799,26.794161551383006,0,0,0,0,1,0,1.94,4
1999,18,0,1,2,17.005974731435835,10.272984251471303,0,3,0,0,0,0,1.97,4
2000,16,1,0,1,8.681421636319609,29.945936378635725,0,4,0,1,0,0,2.14,3
2001,15,1,0,1,18.570441500848595,0.10513990593174816,0,2,0,0,1,0,3.14,1
2002,17,0,3,3,11.805981435111992,0.8288926742524527,1,0,0,1,0,0,2.2,3
2003,18,1,0,0,12.600142708930465,24.715215455135816,0,4,1,0,0,0,2.61,2
2004,17,1,2,1,16.9083840340154,5.98388060499156,1,2,0,0,1,0,2.62,2
2005,18,1,3,0,5.936004101036778,1.8230780518872258,0,1,1,1,0,1,2.45,3
2006,17,1,0,1,7.085314426552516,7.114442197095067,1,2,0,0,0,0,1.96,4
2007,17,0,0,0,18.119038383892885,12.783004619425807,0,3,0,0,0,0,2.74,2
2008,18,1,1,4,18.019269920775276,21.916988113002144,0,2,1,1,0,0,2.8,2
2009,15,0,3,1,19.529655524017418,18.730065796536167,1,3,1,0,0,0,2.33,3
2010,16,0,3,1,18.036766328833423,7.128636526812613,0,2,0,1,0,0,1.66,4
2011,15,1,0,1,,15.098113443017532,0,1,1,1,0,1,1.74,4
2012,18,0,2,4,,27.786423161957064,0,2,0,0,0,0,2.99,2
2013,18,1,0,2,8.196769562191882,24.450233309512733,1,3,0,1,0,0,2.07,3
2014,15,1,3,1,19.816027118918758,9.695693544953802,0,3,1,0,0,0,3.03,1
2015,17,1,3,3,9.445619286576022,29.467936840670887,1,1,0,0,0,0,1.57,4
2016,18,1,0,1,11.076721650044412,21.25861201305393,0,1,0,1,1,0,2.43,3
2017,15,0,0,1,10.59549830513597,1.8734806700034534,0,3,0,1,0,0,2.25,3
2018,17,0,0,1,6.434740597165556,1.0548213986591604,0,4,1,1,1,1,1.96,4
2019,18,0,0,1,1.5004417778583634,5.0522384703009,0,2,0,1,0,0,2.59,2
2020,15,0,2,1,17.91302460803837,21.835676041504403,0,3,0,0,0,0,1.92,4
2021,17,0,0,2,16.053516250525735,5.512167775272837,0,1,0,0,0,1,3.19,1
2022,16,0,0,1,2.7905356111933854,15.344603076265006,0,2,0,0,0,1,2.41,3
2023,18,1,0,2,15.535365427001457,2.797803605424952,0,0,0,0,0,0,2.87,2
2024,18,1,3,0,12.5169333210122,27.626584734905855,0,3,0,0,1,0,0.9,4
2025,18,0,1,1,8.182875758352445,10.318818407507028,1,2,0,1,0,0,2.1,3
2026,16,1,0,2,5.080422981911255,27.243961696818925,1,4,1,0,1,0,1.52,4
2027,18,0,0,4,17.19457567004465,28.34626925731633,1,3,1,1,0,0,1.92,4
2028,18,0,3,1,14.003765185881061,0.18385941941042372,0,4,1,1,1,0,2.89,2
2029,16,1,2,2,10.954798189382737,13.924055615961962,1,2,0,0,0,0,2.75,2
2030,18,1,0,1,12.191370677969282,0.7396816712067866,0,1,0,0,1,0,1.99,4
2031,15,1,0,1,1.8213236416436196,27.260782989087176,0,4,0,0,0,0,1.19,4
2032,17,0,0,0,9.478395218223838,15.552226342037276,1,3,1,0,1,1,1.97,4
2033,15,1,0,1,3.87400585571404,2.2483203809549046,1,4,0,1,0,0,3.09,1
2034,15,1,1,1,4.1676735801765075,3.308301848297006,0,0,1,0,0,0,1.56,4
2035,15,1,3,1,13.226079245737335,11.505270734782172,0,2,1,1,0,0,1.31,4
2036,17,1,0,3,18.225123036685762,28.207025786186684,0,3,0,1,0,0,0.98,4
2037,16,1,2,0,8.075132209566931,20.787274547042426,0,1,0,0,0,0,1.91,4
2038,17,1,0,2,4.154985460243807,26.02856598567397,1,3,0,1,1,0,0.96,4
2039,15,1,1,1,12.974938744733084,10.993699390199389,0,2,0,0,0,0,2.76,2
2040,16,1,2,2,17.423740927006357,1.2964109864999496,1,0,0,0,0,0,1.6,4
2041,17,1,0,2,14.966376022449817,29.229529116132422,0,2,1,0,0,0,1.52,4
2042,18,0,0,1,17.375144610731745,0.5151897198710864,1,2,0,0,0,0,1.77,4
2043,16,1,1,1,,28.42954959243267,1,1,0,0,0,0,2.05,3
2044,17,0,0,3,15.037524887383817,,0,3,0,1,1,0,2.99,2
2045,18,0,0,3,2.8012911871787294,0.30271215065644563,0,2,1,0,0,0,2.17,3
2046,17,1,1,1,6.96549230726383,20.67471695173525,1,2,1,0,0,0,0.91,4
2047,15,1,3,1,7.790983289630448,29.416209120940625,0,4,1,0,0,0,1.07,4
2048,15,1,0,3,10.22591492492069,28.968771685127777,0,2,1,0,0,0,1.87,4
2049,18,0,2,1,,4.8281103360725535,0,2,0,0,0,0,1.35,4
2050,15,1,0,2,17.485931204443485,5.437434181984649,0,3,0,0,0,0,2.5,2
2051,18,0,2,1,2.6905098457836907,16.966167438589803,1,4,0,0,0,0,2.93,2
2052,17,1,1,1,3.455793037649264,19.11914479284973,0,0,0,0,0,0,1.17,4
2053,18,1,2,2,7.152810991778226,22.182537409975968,1,2,1,0,1,1,0.6,4
2054,18,1,0,2,5.814877317813478,5.431510814164425,0,3,0,1,0,0,1.54,4
2055,18,1,1,1,12.295419063125246,28.770212602933036,1,2,0,0,1,0,1.38,4
2056,16,1,1,2,18.0555209552909,19.162177688677136,0,3,0,1,0,1,4.0,0
2057,18,1,0,3,19.245830833451734,25.411407566116644,0,4,1,0,0,0,3.78,0
2058,16,0,0,2,13.07205905070453,16.201971458525154,0,4,1,0,0,0,2.88,2
2059,16,0,0,1,,12.428305427696477,1,2,0,0,0,0,2.24,3
2060,17,1,0,2,10.504044004615942,29.31548719784988,0,2,1,0,0,0,2.65,2
2061,18,1,2,3,4.166538937200794,17.463641124595082,1,4,0,0,0,0,0.89,4
2062,18,0,0,3,10.493768241869548,26.006207483975366,0,2,0,1,0,0,2.61,2
2063,18,1,0,2,11.101652028753023,28.598771890988697,0,2,1,0,0,0,2.48,3
2064,16,0,2,1,14.849151284271132,20.260638810259778,1,3,1,1,0,0,2.24,3
2065,16,0,0,3,4.397659794146982,16.468160355560247,0,2,0,0,0,0,2.49,3
2066,17,1,1,2,7.3662076417346345,0.10532552731951861,0,2,0,0,1,0,1.8,4
2067,15,1,0,0,7.2805493842913265,1.2005892221701797,0,4,0,0,0,1,1.27,4
2068,15,1,3,2,19.188791914823298,6.02553648153349,0,1,0,0,0,0,3.42,1
2069,16,0,2,1,8.878899206534378,5.580252955679858,0,1,1,1,1,0,2.05,3
2070,16,0,2,2,15.10187934596293,7.64276385599536,0,2,0,1,1,0,2.96,2
2071,16,1,0,1,15.016227627488782,9.148039130929824,0,3,1,1,0,0,3.99,0
2072,15,1,2,2,5.310883696064828,10.801964806521848,1,1,1,0,0,0,1.25,4
2073,15,0,0,4,11.437393787434642,12.616130702066297,1,2,0,0,1,1,2.12,3
2074,15,1,0,3,17.886057866372962,2.96599015368044,0,3,0,1,0,0,4.0,0
2075,18,0,0,4,9.50395438913899,,0,4,0,0,0,0,2.93,2
2076,16,1,1,4,,20.218333472190704,0,2,0,1,0,0,1.83,4
2077,16,1,0,0,4.289164586483231,16.120044745292333,1,4,0,0,0,0,1.07,4
2078,17,0,1,2,1.4831821154806146,13.32432606660359,0,2,0,1,1,0,1.11,4
2079,15,0,0,2,,19.03319823505057,0,3,1,1,0,0,1.88,4
2080,18,1,0,3,16.953623959244332,24.830382216106216,1,2,0,1,1,1,2.5,2
2081,18,1,2,1,19.851797518676896,12.830787273486138,0,1,1,0,0,0,2.62,2
2082,15,1,0,4,13.587869762248522,19.233583951559382,1,3,0,0,0,1,2.48,3
2083,16,1,2,2,18.73375853334299,28.60716671505476,0,2,1,0,0,0,1.52,4
2084,18,1,0,3,16.538980501682218,25.188734875846823,0,1,1,1,1,0,2.06,3
2085,18,1,2,1,16.888526662401738,12.780024315072284,1,2,0,1,0,0,0.9,4
2086,16,1,1,1,11.382831409085366,19.34150513444229,0,3,1,0,0,1,2.18,3
2087,17,0,0,3,7.6472919583342165,5.312127657478193,1,2,1,0,0,0,3.12,1
2088,15,0,0,0,18.691161450865636,16.815665546852696,0,1,1,0,0,0,1.25,4
2089,18,0,1,3,8.64234351231789,29.439848734153284,1,0,1,1,0,1,1.96,4
2090,15,1,2,0,10.776387344993381,15.549453456075668,0,2,0,0,0,0,1.49,4
2091,18,0,0,2,8.922286142503754,27.82914897570442,0,2,0,0,1,0,2.25,3
2092,17,1,0,1,11.296366279203943,12.22004761509782,0,2,0,0,0,0,2.22,3
2093,17,1,2,2,9.410101579846543,29.965344815538934,0,1,0,0,0,0,1.81,4
2094,17,1,1,3,0.9593511715895175,17.376601056826736,0,2,1,1,0,1,1.49,4
2095,15,0,0,1,17.640963720153973,1.2680698270780366,0,3,1,0,0,0,3.91,0
2096,15,0,0,1,8.887876378315395,17.602643900741644,0,3,0,0,0,0,2.18,3
2097,15,0,0,0,11.778872970146974,8.237180870387899,0,4,1,0,1,0,1.86,4
2098,15,0,1,2,2.7837560551597407,0.9744396610768413,0,0,1,0,0,0,1.81,4
2099,18,0,0,2,0.06775695965278272,24.6255991408399,0,4,0,0,1,0,1.0,4
2100,16,1,3,3,4.905801872872859,8.271889109422677,0,2,0,0,1,0,1.95,4
2101,15,1,0,2,14.091720642667005,23.896456621394954,1,4,0,0,0,0,1.9,4
2102,18,1,0,2,1.983890602257572,8.646527488676009,0,2,1,0,0,0,1.12,4
2103,18,1,1,1,18.17774880772936,5.829790616213229,0,2,1,1,0,0,2.88,2
2104,18,0,3,0,4.300451387123692,29.218067223132824,0,2,0,1,0,0,1.35,4
2105,18,1,2,1,4.091872285835516,10.849359832650586,1,2,0,1,0,0,2.67,2
2106,15,1,0,4,3.6301592324299103,18.041286343294814,0,4,1,1,0,0,1.38,4
2107,16,0,2,3,0.2796342594272949,18.299444784434147,0,3,1,0,0,0,0.0,4
2108,18,1,1,1,15.436109369564692,16.814204465205055,0,4,1,0,1,1,2.17,3
2109,17,0,0,2,17.50069062490517,27.44087230563644,0,3,0,1,0,0,0.91,4
2110,15,1,0,3,12.283254052323977,20.233232141006056,1,2,0,0,0,0,2.4,3
2111,18,1,0,2,3.763999633597246,12.111990123147905,0,1,0,0,0,0,0.23,4
2112,15,0,0,0,5.705559938817595,25.87141153572822,0,4,0,0,0,0,0.8,4
2113,15,1,3,0,9.518533947299266,5.431886973478932,1,3,1,0,0,0,2.07,3
2114,17,1,0,2,19.086919032466017,16.327102728312525,0,3,0,0,1,0,3.79,0
2115,17,1,3,4,4.9470274363548565,28.516511158312692,1,2,1,0,0,0,0.61,4
2116,17,0,1,3,14.632918078397761,18.761928896412382,0,3,0,0,0,0,2.23,3
2117,15,1,1,0,8.788964465858406,24.509053514246286,1,4,1,1,0,0,2.44,3
2118,18,0,1,1,5.956946967200436,19.606821766355786,1,1,0,0,0,0,2.81,2
2119,16,0,0,3,9.118318740442275,25.18112590613671,0,2,0,1,0,0,2.31,3
2120,15,0,0,3,1.4241343508246507,28.334636395357307,1,1,0,0,1,0,2.04,3
2121,18,1,0,2,15.97374741860725,8.187651825982105,0,3,0,0,1,0,3.25,1
2122,18,1,1,2,4.8660385596593425,5.089832437701566,0,1,1,0,0,0,0.87,4
2123,18,1,0,0,14.508242463859409,14.519722509976198,0,1,0,0,0,0,2.44,3
2124,18,1,2,3,1.3669674289638944,21.055872804726476,0,2,0,0,0,0,1.97,4
2125,17,0,0,3,19.10197112331372,6.815737595466484,1,3,1,0,0,1,2.16,3
2126,17,0,0,1,3.8602997081139723,0.12304351290501225,0,2,1,1,0,0,1.53,4
2127,15,0,0,3,17.65484152414161,10.28805347510116,1,0,0,1,0,0,1.86,4
2128,16,0,3,1,16.18946419230869,29.065780064033653,0,4,1,0,0,1,2.82,2
2129,16,0,1,0,19.35719848162832,20.8490238181754,0,4,0,0,0,0,2.47,3
2130,15,0,0,1,9.557813218914992,12.039763318236718,0,2,0,0,0,0,1.74,4
2131,17,0,1,1,14.54794587691903,5.77728292040521,0,3,0,0,0,1,1.51,4
2132,16,0,0,1,7.414213140755681,10.68269021264241,1,3,0,0,0,0,2.02,3
2133,15,0,3,2,3.6873647603938764,5.095182999037439,1,2,0,1,0,0,1.48,4
2134,15,0,1,2,,3.1891746393885425,1,2,0,0,0,0,2.45,3
2135,17,1,0,2,3.3149803077690976,27.202271177176616,1,2,0,1,1,1,0.52,4
2136,15,1,1,1,19.64089245572768,29.929510151264207,0,2,1,0,0,0,2.36,3
2137,18,1,0,0,1.9249298228143275,4.923433187873709,0,2,0,1,1,0,1.4,4
2138,16,0,3,2,11.784234469052407,1.6356767663483918,0,4,1,0,0,0,1.56,4
2139,16,0,0,1,12.529277105081118,9.89193321438637,0,2,1,1,0,0,1.23,4
2140,17,1,1,1,10.761590857481085,13.849775422842459,0,3,0,1,0,0,1.19,4
2141,18,0,0,3,13.243717714236672,6.144637412275634,0,1,0,0,0,0,2.11,3
2142,16,0,2,3,2.323615500237819,9.042747353956754,0,3,0,0,0,0,1.8,4
2143,17,0,2,3,11.100370484105822,6.0261220707497305,0,2,1,1,0,0,2.51,2
2144,17,0,1,2,5.744251422547231,23.22781705297354,1,3,0,1,0,0,1.95,4
2145,16,0,1,1,18.803521266021132,21.377338297417822,0,3,0,0,0,0,1.8,4
2146,18,0,2,3,15.241433068794514,19.048545472829453,0,3,1,0,0,0,3.13,1
2147,18,1,0,1,19.450289643194854,,0,2,1,0,0,0,2.28,3
2148,17,0,0,2,0.7511213948037909,27.271228239427078,1,3,0,0,1,1,1.68,4
2149,18,0,0,0,5.702663503614174,29.0859762460506,1,4,0,0,1,0,1.5,4
2150,18,1,3,3,3.90845173276698,5.20917937876236,0,3,1,0,0,0,2.23,3
2151,17,0,0,1,0.22309174623661,,0,1,1,0,0,0,1.35,4
2152,18,0,2,4,4.846514604926428,15.76893084001109,1,3,0,1,0,0,2.14,3
2153,17,1,1,3,13.575519670408578,2.7375170784673584,0,1,0,1,1,0,2.42,3
2154,17,0,0,2,4.621778442691371,13.093451964693385,1,4,1,0,0,0,2.61,2
2155,17,0,0,3,10.180068909652364,17.453737943331305,1,3,1,1,1,0,1.51,4
2156,17,0,0,2,17.756362299299973,15.662207134119994,0,2,1,0,0,0,1.02,4
2157,15,0,0,3,13.875158406981505,9.927257492340782,0,1,0,0,1,0,1.47,4
2158,18,1,0,2,7.892581398120639,16.273374182316203,0,2,1,1,0,0,2.72,2
2159,18,1,0,3,7.449378778242166,28.764028627765434,0,4,0,0,0,1,1.52,4
2160,15,0,2,2,9.114716280169695,6.1805221287412815,1,0,0,0,0,1,2.15,3
2161,18,1,3,4,3.5408288211981276,19.64494075182011,1,2,1,0,1,0,0.77,4
2162,15,0,0,2,12.680015348319762,1.3019008246815555,1,4,0,0,1,0,2.75,2
2163,16,0,0,2,7.28305638209211,1.992492134443048,0,2,1,1,0,0,1.34,4
2164,17,1,0,3,17.047306985240873,16.554846726707552,0,2,0,1,0,0,1.67,4
2165,15,0,1,3,15.131053201156327,3.148175409838484,0,3,1,1,0,0,2.36,3
2166,18,0,2,2,12.2102632818432,0.67040365280572,0,2,0,1,0,0,2.8,2
2167,18,0,0,1,7.284044452990321,5.1453899294406655,0,1,1,1,1,0,2.47,3
2168,16,0,0,2,4.198636633469688,16.945475129987233,0,0,0,1,0,0,1.9,4
2169,15,0,2,4,15.523037282112458,21.100228635567973,0,3,0,0,0,0,0.94,4
2170,16,1,1,3,9.72818197982173,6.0743569242414,1,4,1,1,0,0,2.46,3
2171,17,0,0,3,4.49500076354715,20.047783116245235,0,1,0,0,0,0,1.27,4
2172,18,0,1,0,3.9034923008001243,5.47428993297688,1,2,0,1,1,0,0.73,4
2173,17,0,0,2,3.3080180900271805,18.403722798937714,0,2,0,0,0,0,1.48,4
2174,15,1,0,2,15.5432239241119,12.358790396873966,0,4,1,1,0,0,2.36,3
2175,17,1,2,3,4.579743706006234,19.613985280008503,1,2,0,1,0,0,2.06,3
2176,17,1,2,0,10.53284527050395,29.851582574377417,1,4,0,1,0,0,1.98,4
2177,18,1,0,3,9.030927219461129,28.13450895697686,0,1,0,1,0,0,1.1,4
2178,15,1,3,2,11.592217984565679,0.12845273508310884,0,4,1,0,1,0,3.34,1
2179,18,0,0,1,17.543098007423886,26.563162930869172,0,3,0,0,0,0,0.43,4
2180,17,1,2,1,17.354947801634612,1.9947238552429958,0,3,0,0,1,1,2.76,2
2181,18,1,0,1,9.021521436497192,28.59139758479535,1,2,1,0,0,0,0.3,4
2182,16,1,2,2,0.30732501469446616,8.454770372990541,0,3,1,0,1,0,0.93,4
2183,17,1,3,0,8.528876114286064,11.461044912338128,0,1,0,0,0,0,2.29,3
2184,18,0,0,1,12.123870748482808,2.7491461552718355,1,0,1,0,0,0,1.33,4
2185,15,0,3,3,11.155295181961236,3.368182749867288,0,2,0,1,0,0,1.18,4
2186,18,0,2,1,13.02672211600411,21.80221695687959,0,4,0,1,1,0,4.0,0
2187,17,1,2,1,3.0815146494616696,28.32996707244875,0,3,0,0,0,1,0.23,4
2188,15,0,0,2,12.930701975614651,18.322454848629285,0,3,1,0,0,1,3.5,0
2189,16,0,2,2,3.6530323748754445,21.47550046580433,0,3,0,0,1,1,1.4,4
2190,17,1,2,3,15.01047961393498,22.859092337914603,0,1,0,0,0,0,1.57,4
2191,15,0,0,2,6.7817522652535995,7.884428236588251,0,4,0,0,0,1,2.55,2
2192,17,1,3,3,,1.3568889276064477,1,3,1,0,0,0,3.8,0
2193,16,0,0,2,0.9573119781221417,0.05618231757505754,1,3,0,0,0,0,1.01,4
2194,17,0,0,1,8.157200511818267,10.51947848862056,0,2,0,0,0,0,1.54,4
2195,15,0,1,1,14.100690445266654,7.243926845976483,0,4,0,0,0,0,3.2,1
2196,18,1,1,2,4.537410326629883,1.8695317514755694,0,4,1,0,0,0,2.35,3
2197,18,0,1,1,15.90574089594445,5.385848774810002,0,3,1,1,0,0,3.56,0
2198,18,0,0,3,12.615594662098639,3.734966948038434,1,2,0,1,0,0,2.91,2
2199,17,1,3,2,11.751235442995966,27.44635141852111,0,3,1,0,0,0,3.33,1
2200,15,0,0,1,7.070977084086742,4.208016403775067,0,3,0,0,0,0,2.24,3
2201,18,1,0,1,9.64902940762235,16.129453919630375,0,2,1,0,0,0,2.12,3
2202,15,1,0,1,11.946986019557063,17.793178653364937,0,2,0,0,1,1,2.3,3
2203,15,0,1,2,9.44924227829781,16.30468373125901,0,2,0,0,1,0,1.79,4
2204,16,1,3,2,13.966266478811203,2.971693026479639,1,3,1,0,1,0,3.38,1
2205,16,0,1,2,8.673938662139191,9.563950852516536,1,2,1,0,0,0,2.33,3
2206,18,1,2,1,4.045463634840607,1.538109973894598,1,2,0,0,1,1,2.68,2
2207,17,0,0,2,4.278675656020945,11.870097422889481,1,3,0,1,1,0,2.66,2
2208,16,1,1,3,0.11607537685882185,5.65796793814776,1,3,0,0,0,0,2.09,3
2209,16,0,0,1,6.019154311173449,16.848975998531394,0,1,1,0,0,0,2.03,3
2210,18,1,0,2,14.978352809570392,20.784251815473016,0,2,0,0,0,1,1.33,4
2211,16,0,0,4,15.88325417675219,15.963595806141194,1,4,0,0,0,0,2.09,3
2212,16,0,1,1,4.049350841915,13.027100898341873,0,3,0,1,1,0,2.44,3
2213,15,0,0,2,19.180879937428156,11.620002625700772,0,2,1,0,0,0,3.76,0
2214,18,0,2,1,10.048055869602535,25.250753042910112,0,4,0,0,0,1,0.33,4
2215,17,1,0,2,18.339574980370053,6.5810419519581025,0,1,0,0,0,0,2.12,3
2216,15,0,0,1,14.135305637232623,22.026550185866064,0,4,0,0,0,0,2.2,3
2217,15,1,1,4,14.448668460448262,22.72446974220357,0,2,0,0,0,0,1.33,4
2218,17,1,0,3,1.7008724261214225,12.576000218122035,0,0,0,0,1,0,0.72,4
2219,17,1,2,3,4.399822537938613,8.91901797676918,1,2,1,1,0,0,2.31,3
2220,16,0,1,3,0.1762966658894527,14.116244581379258,0,2,1,0,1,0,2.71,2
2221,18,0,0,2,14.32255280953475,2.796417776780955,1,3,0,0,0,1,1.06,4
2222,15,1,3,2,,1.3779009668726994,0,3,1,0,0,0,2.06,3
2223,16,0,1,3,15.733050321526935,3.3480959835567536,0,4,0,1,0,1,3.14,1
2224,18,0,0,4,6.7787243987405255,5.614350943866785,0,2,0,1,1,0,2.65,2
2225,16,1,1,2,16.38667504597722,15.12530461014129,0,2,1,1,0,1,2.68,2
2226,17,1,0,4,2.61396507496626,25.474099084833664,0,1,0,1,0,0,2.63,2
2227,16,1,2,2,3.467463135150164,7.06926995999061,1,0,0,1,0,0,1.75,4
2228,16,0,2,2,6.817530791678729,28.054860322403343,1,3,1,0,1,0,2.74,2
2229,18,1,3,2,8.169747777645465,28.6472372680501,1,1,0,1,0,0,1.06,4
2230,16,0,0,1,6.974056216859568,,0,3,1,1,0,0,1.64,4
2231,18,0,0,0,15.272940650464397,25.126882040289715,0,3,1,0,0,0,1.17,4
2232,15,1,2,1,1.939027852534294,10.914751223931617,0,1,0,0,0,0,2.21,3
2233,15,0,0,2,7.024340392769761,2.1805173300786915,0,3,0,1,1,0,2.1,3
2234,15,0,1,1,16.744799990309186,17.064561952994847,0,1,0,1,1,0,2.57,2
2235,17,0,1,2,1.3359415452434398,16.760443318117012,0,2,0,1,0,0,1.17,4
2236,16,1,0,4,18.846870153427147,25.499273013287866,0,3,0,1,1,0,2.83,2
